,j#,name,pos,g,a,p,pim,ts,+/-,sog,ga,svs,game_id,team,matchup,year,gwg,minutes,gp,OGS,DGS,GGS,GS,FP
3192,12,GERBER Jeremi,F,0,0,0,0,0,-1,0,0,0,15,sui,sui-rus,2019,0,9.116666666666667,1.0,0.0,-0.17401993808750327,0.0,-0.17401993808750327,0.0
3193,14,SCHMID Sandro,F,0,0,0,2,0,-1,0,0,0,15,sui,sui-rus,2019,0,9.016666666666667,1.0,0.0,-0.1733451307227409,0.0,-0.1733451307227409,0.0
3194,15,VERBOON Matthew,F,0,0,0,0,1,-1,0,0,0,15,sui,sui-rus,2019,0,10.116666666666667,1.0,0.075,-0.18076801173512702,0.0,-0.10576801173512702,0.0
3195,6,LEHMANN Marco,F,2,0,2,0,4,2,0,0,0,15,sui,sui-rus,2019,0,12.416666666666666,1.0,1.8,0.1412114188753383,0.0,1.9412114188753384,3.0
3196,11,LEUENBERGER Sven,F,0,2,2,0,2,2,0,0,0,15,sui,sui-rus,2019,0,20.7,1.0,1.4,0.08531487549418816,0.0,1.485314875494188,2.0
3197,19,BARANDUN Davyd,D,0,0,0,0,1,0,0,0,0,15,sui,sui-rus,2019,0,5.616666666666667,1.0,0.075,-0.07580336064164024,0.0,-0.0008033606416402439,0.0
3198,20,TANNER Ramon,F,0,1,1,0,0,2,0,0,0,15,sui,sui-rus,2019,0,13.833333333333334,1.0,0.625,0.13165164787453798,0.0,0.756651647874538,1.0
3199,29,SCHMID Akira,GK,0,0,0,0,0,0,41,7,34,15,sui,sui-rus,2019,0,58.0,1.0,0.0,0.0,-1.8499999999999996,-1.8499999999999996,0.0
3200,30,HOLLENSTEIN Luca,GK,0,0,0,0,0,0,0,0,0,15,sui,sui-rus,2019,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3201,2,ZHURAVLYOV Danil,D,0,0,0,0,1,-3,0,0,0,15,rus,sui-rus,2019,0,19.833333333333332,1.0,0.075,-0.7046095844379616,0.0,-0.6296095844379617,0.0
3202,6,MOROZOV Ilya,D,0,0,0,0,0,-4,0,0,0,15,rus,sui-rus,2019,0,23.766666666666666,1.0,0.0,-0.9354817373180951,0.0,-0.9354817373180951,0.0
3203,9,GALIMOV Artyom,F,0,0,0,0,0,1,0,0,0,15,rus,sui-rus,2019,0,17.933333333333334,1.0,0.0,0.09911348199359381,0.0,0.09911348199359381,0.0
3204,23,MURANOV Ivan,F,0,0,0,25,0,1,0,0,0,15,rus,sui-rus,2019,0,8.966666666666667,1.0,0.0,0.10580674099679689,0.0,0.10580674099679689,0.0
3205,29,SLEPETS Kirill,F,1,0,1,0,6,1,0,0,0,15,rus,sui-rus,2019,0,19.75,1.0,1.2,0.09775741279034261,0.0,1.2977574127903426,1.5
3206,5,SAMORUKOV Dmitri,D,1,1,2,2,4,3,0,0,0,15,rus,sui-rus,2019,0,21.35,1.0,1.675,0.6431261532226648,0.0,2.3181261532226647,2.5
3207,14,KRAVTSOV Vitali,F,1,1,2,0,7,0,0,0,0,15,rus,sui-rus,2019,0,19.583333333333332,1.0,1.9,-0.014618177191010481,0.0,1.8853818228089894,2.5
3208,24,KOSTIN Klim,F,0,1,1,0,1,-1,0,0,0,15,rus,sui-rus,2019,0,22.633333333333333,1.0,0.7,-0.1293948805322487,0.0,0.5706051194677513,1.0
3209,27,RUBINCHIK Mark,D,0,0,0,0,0,-1,0,0,0,15,rus,sui-rus,2019,0,2.283333333333333,1.0,0.0,-0.22840883451092497,0.0,-0.22840883451092497,0.0
3210,28,DENISENKO Grigori,F,1,1,2,0,6,0,0,0,0,15,rus,sui-rus,2019,0,19.216666666666665,1.0,1.825,-0.014344475149987306,0.0,1.8106555248500127,2.5
3211,4,ALEXEYEV Alexander,D,1,1,2,0,2,3,0,0,0,15,rus,sui-rus,2019,1,18.416666666666668,1.0,1.525,0.6475053858790356,0.0,2.1725053858790355,5.5
3212,10,STARKOV Stepan,F,0,0,0,0,2,1,0,0,0,15,rus,sui-rus,2019,0,9.016666666666667,1.0,0.15,0.10576941799120282,0.0,0.2557694179912028,0.0
3213,16,SHEN Pavel,F,1,0,1,2,2,1,0,0,0,15,rus,sui-rus,2019,0,13.966666666666667,1.0,0.9,0.10207444043738996,0.0,1.00207444043739,1.5
3214,18,SHASHKOV Nikita,F,0,2,2,0,2,1,0,0,0,15,rus,sui-rus,2019,0,13.083333333333334,1.0,1.4,0.10273381353621852,0.0,1.5027338135362185,2.0
3215,26,ROMANOV Alexander,D,0,1,1,0,4,3,0,0,0,15,rus,sui-rus,2019,0,20.25,1.0,0.925,0.6447683654688038,0.0,1.569768365468804,1.0
3216,8,OLSHANSKI Saveli,D,0,1,1,0,2,1,0,0,0,15,rus,sui-rus,2019,0,10.533333333333333,1.0,0.775,0.20927457364303212,0.0,0.9842745736430322,1.0
3217,11,PODKOLZIN Vasili,F,0,1,1,0,0,-1,0,0,0,15,rus,sui-rus,2019,0,12.8,1.0,0.625,-0.12205468943208174,0.0,0.5029453105679182,1.0
3218,12,MARCHENKO Kirill,F,1,0,1,0,1,-1,0,0,0,15,rus,sui-rus,2019,0,8.4,1.0,0.825,-0.11877026493980364,0.0,0.7062297350601963,1.5
3219,17,MOROZOV Ivan,F,0,0,0,0,1,-1,0,0,0,15,rus,sui-rus,2019,0,9.566666666666666,1.0,0.075,-0.11964113507033193,0.0,-0.04464113507033193,0.0
3220,20,KOCHETKOV Pyotr,GK,0,0,0,0,0,0,0,0,0,15,rus,sui-rus,2019,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3221,30,TARASOV Danil,GK,0,0,0,0,0,0,31,4,27,15,rus,sui-rus,2019,0,60.0,1.0,0.0,0.0,-0.2999999999999998,-0.2999999999999998,0.0
3222,7,DANIYAR Samat,D,0,2,2,0,3,-2,0,0,0,16,kaz,kaz-svk,2019,0,26.533333333333335,1.0,1.475,-0.9927148305247049,0.0,0.4822851694752952,2.0
3223,9,OREKHOV Valeri,D,0,1,1,0,3,-3,0,0,0,16,kaz,kaz-svk,2019,0,29.066666666666666,1.0,0.85,-1.2695318243938978,0.0,-0.4195318243938978,1.0
3224,12,MAKUTSKI Davyd,F,0,0,0,0,1,-1,0,0,0,16,kaz,kaz-svk,2019,0,11.6,1.0,0.075,-0.2311336438584154,0.0,-0.15613364385841538,0.0
3225,15,GATIYATOV Artur,F,2,0,2,0,2,-2,0,0,0,16,kaz,kaz-svk,2019,0,22.066666666666666,1.0,1.65,-0.4506766443513534,0.0,1.1993233556486464,3.0
3226,17,DANIYAR Sayan,F,0,0,0,0,1,-2,0,0,0,16,kaz,kaz-svk,2019,0,21.066666666666666,1.0,0.075,-0.4404496060876969,0.0,-0.3654496060876969,0.0
3227,3,MUSABAYEV Yernar,D,0,0,0,0,0,-4,0,0,0,16,kaz,kaz-svk,2019,0,16.75,1.0,0.0,-1.2426057818324927,0.0,-1.2426057818324927,0.0
3228,8,ZHORABEK Aidos,F,0,0,0,4,1,-4,0,0,0,16,kaz,kaz-svk,2019,0,10.8,1.0,0.075,-0.5604520132474902,0.0,-0.48545201324749016,0.0
3229,19,KHRIPKOV Yaroslav,D,0,0,0,0,0,-1,0,0,0,16,kaz,kaz-svk,2019,0,0.15,1.0,0.0,-0.22806811147909695,0.0,-0.22806811147909695,0.0
3230,27,TRETIAKOVSKI Danil,F,0,0,0,0,0,-2,0,0,0,16,kaz,kaz-svk,2019,0,5.183333333333334,1.0,0.0,-0.2780101483332862,0.0,-0.2780101483332862,0.0
3231,28,VERESHAGIN Ivan,F,0,0,0,0,1,-3,0,0,0,16,kaz,kaz-svk,2019,0,15.633333333333333,1.0,0.075,-0.49738269818849656,0.0,-0.42238269818849655,0.0
3232,5,BOIKO Oleg,F,0,0,0,0,0,-2,0,0,0,16,kaz,kaz-svk,2019,0,14.65,1.0,0.0,-0.3748261105625677,0.0,-0.3748261105625677,0.0
3233,23,MURATOV David,D,0,0,0,0,1,-3,0,0,0,16,kaz,kaz-svk,2019,0,17.616666666666667,1.0,0.075,-1.035332648156164,0.0,-0.960332648156164,0.0
3234,24,SHINKARETSKI Yevgeni,D,0,0,0,0,3,-2,0,0,0,16,kaz,kaz-svk,2019,0,18.483333333333334,1.0,0.22499999999999998,-0.8280595144798354,0.0,-0.6030595144798354,0.0
3235,25,MITENKOV Dmitri,F,0,0,0,0,0,0,0,0,0,16,kaz,kaz-svk,2019,0,11.166666666666666,1.0,0.0,-0.11420192727749759,0.0,-0.11420192727749759,0.0
3236,29,MUSOROV Maxim,F,0,0,0,0,1,-2,0,0,0,16,kaz,kaz-svk,2019,0,14.3,1.0,0.075,-0.371246647170288,0.0,-0.296246647170288,0.0
3237,6,BUYALSKI Andrei,F,0,0,0,0,0,-3,0,0,0,16,kaz,kaz-svk,2019,0,11.766666666666667,1.0,0.0,-0.4578381502356915,0.0,-0.4578381502356915,0.0
3238,11,GUSEINOV Dias,F,0,0,0,0,0,-2,0,0,0,16,kaz,kaz-svk,2019,0,4.266666666666667,1.0,0.0,-0.2686353632582677,0.0,-0.2686353632582677,0.0
3239,18,MURATOV Batyrlan,F,0,1,1,0,1,-2,0,0,0,16,kaz,kaz-svk,2019,0,18.733333333333334,1.0,0.7,-0.41658651680583175,0.0,0.2834134831941682,1.0
3240,21,KOROLYOV Artyom,D,0,0,0,4,0,-3,0,0,0,16,kaz,kaz-svk,2019,0,12.0,1.0,0.0,-0.920448918327756,0.0,-0.920448918327756,0.0
3241,26,DYOMIN Ruslan,F,0,0,0,2,0,-2,0,0,0,16,kaz,kaz-svk,2019,0,11.016666666666667,1.0,0.0,-0.33766787153794914,0.0,-0.33766787153794914,0.0
3242,1,NUREK Vladislav,GK,0,0,0,0,0,0,16,5,11,16,kaz,kaz-svk,2019,0,22.816666666666666,1.0,0.0,0.0,-2.65,-2.65,0.0
3243,30,YEREMEYEV Demid,GK,0,0,0,0,0,0,30,6,24,16,kaz,kaz-svk,2019,0,37.18333333333333,1.0,0.0,0.0,-2.0999999999999996,-2.0999999999999996,0.0
3244,6,FEHERVARY Martin,D,0,0,0,0,2,3,0,0,0,16,svk,kaz-svk,2019,0,17.0,1.0,0.15,0.9254771827915831,0.0,1.075477182791583,0.0
3245,18,HREHORCAK Patrik,F,0,2,2,2,3,1,0,0,0,16,svk,kaz-svk,2019,0,10.766666666666667,1.0,1.475,0.191817774550668,0.0,1.666817774550668,2.0
3246,23,LISKA Adam,F,1,1,2,0,1,1,0,0,0,16,svk,kaz-svk,2019,0,14.483333333333333,1.0,1.45,0.2191983685519048,0.0,1.6691983685519047,2.5
3247,26,ROMAN Milos,F,1,1,2,2,2,1,0,0,0,16,svk,kaz-svk,2019,0,14.166666666666666,1.0,1.525,0.2168654928298263,0.0,1.7418654928298263,2.5
3248,29,IVAN Michal,D,0,0,0,0,2,2,0,0,0,16,svk,kaz-svk,2019,0,18.9,1.0,0.15,0.7284716914565248,0.0,0.8784716914565248,0.0
3249,7,KORENCIK Marek,D,0,2,2,0,0,3,0,0,0,16,svk,kaz-svk,2019,0,19.3,1.0,1.25,0.9593652722280914,0.0,2.2093652722280916,2.0
3250,13,KRIVOSIK Filip,F,1,1,2,0,5,2,0,0,0,16,svk,kaz-svk,2019,0,13.2,1.0,1.75,0.3222440827308499,0.0,2.07224408273085,2.5
3251,21,RUZICKA Adam,F,2,1,3,2,5,2,0,0,0,16,svk,kaz-svk,2019,1,13.85,1.0,2.5,0.32703261710774784,0.0,2.827032617107748,7.0
3252,22,ZIAK Adam,D,0,0,0,2,2,1,0,0,0,16,svk,kaz-svk,2019,0,11.966666666666667,1.0,0.15,0.4013162914160361,0.0,0.5513162914160361,0.0
3253,25,POSPISIL Martin,F,0,1,1,2,2,2,0,0,0,16,svk,kaz-svk,2019,0,11.95,1.0,0.775,0.31303536277527705,0.0,1.088035362775277,1.0
3254,8,DLUGOS Marcel,D,2,0,2,2,4,4,0,0,0,16,svk,kaz-svk,2019,0,16.616666666666667,1.0,1.8,1.1448291678854985,0.0,2.9448291678854988,3.0
3255,14,DEMO Daniel,D,0,2,2,0,1,5,0,0,0,16,svk,kaz-svk,2019,0,19.616666666666667,1.0,1.325,1.4140310236722484,0.0,2.7390310236722484,2.0
3256,17,KELEMEN Milos,F,0,2,2,0,1,3,0,0,0,16,svk,kaz-svk,2019,0,13.166666666666666,1.0,1.325,0.434498516865368,0.0,1.759498516865368,2.0
3257,19,FAFRAK Milos,F,0,0,0,0,3,2,0,0,0,16,svk,kaz-svk,2019,0,16.55,1.0,0.22499999999999998,0.3469234522117854,0.0,0.5719234522117853,0.0
3258,27,KOLLAR Andrej,F,3,0,3,0,3,3,0,0,0,16,svk,kaz-svk,2019,0,14.416666666666666,1.0,2.475,0.44370723682094093,0.0,2.918707236820941,4.5
3259,5,KUPEC Martin,D,0,0,0,0,0,0,0,0,0,16,svk,kaz-svk,2019,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3260,9,GOLIAN Andrej,D,0,0,0,0,1,1,0,0,0,16,svk,kaz-svk,2019,0,14.4,1.0,0.075,0.4371689077763999,0.0,0.5121689077763999,0.0
3261,15,REGENDA Pavol,F,1,2,3,0,2,3,0,0,0,16,svk,kaz-svk,2019,0,15.633333333333333,1.0,2.15,0.4526703909110319,0.0,2.602670390911032,3.5
3262,24,BALAZ Jozef,F,0,2,2,0,3,3,0,0,0,16,svk,kaz-svk,2019,0,12.15,1.0,1.475,0.42700875796816873,0.0,1.9020087579681688,2.0
3263,28,KUKUCA Andrej,F,0,0,0,0,4,3,0,0,0,16,svk,kaz-svk,2019,0,16.883333333333333,1.0,0.3,0.4618791108666048,0.0,0.7618791108666048,0.0
3264,2,HLAVAJ Samuel,GK,0,0,0,2,0,0,18,2,16,16,svk,kaz-svk,2019,0,60.0,1.0,0.0,0.0,0.10000000000000009,0.10000000000000009,0.0
3265,30,SKLENAR Juraj,GK,0,0,0,0,0,0,0,0,0,16,svk,kaz-svk,2019,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3266,2,KOCH Magnus,D,0,0,0,4,0,-1,0,0,0,17,den,den-cze,2019,0,10.083333333333334,1.0,0.0,-0.2627719188321832,0.0,-0.2627719188321832,0.0
3267,3,SETKOV Malte,D,0,0,0,0,2,-2,0,0,0,17,den,den-cze,2019,0,22.533333333333335,1.0,0.15,-0.5344093128282839,0.0,-0.38440931282828383,0.0
3268,10,BRINKMAN Jonathan,F,0,0,0,2,2,-1,0,0,0,17,den,den-cze,2019,0,16.933333333333334,1.0,0.15,-0.144215925234296,0.0,0.005784074765704,0.0
3269,16,RONDBJERG Jonas,F,0,0,0,0,6,0,0,0,0,17,den,den-cze,2019,0,24.183333333333334,1.0,0.44999999999999996,-0.045295086136775096,0.0,0.4047049138632249,0.0
3270,27,SCHULTZ Phillip,F,0,0,0,2,2,0,0,0,0,17,den,den-cze,2019,0,20.216666666666665,1.0,0.15,-0.03786556821771757,0.0,0.11213443178228243,0.0
3271,7,URUP Jeppe,D,0,0,0,0,1,0,0,0,0,17,den,den-cze,2019,0,21.35,1.0,0.075,-0.07997657524632515,0.0,-0.004976575246325152,0.0
3272,8,BAASTRUP Daniel,D,0,0,0,0,0,0,0,0,0,17,den,den-cze,2019,0,21.783333333333335,1.0,0.0,-0.08159983126225369,0.0,-0.08159983126225369,0.0
3273,17,ANDERSEN Lucas,F,0,0,0,0,1,-1,0,0,0,17,den,den-cze,2019,0,18.433333333333334,1.0,0.075,-0.14702540680032616,0.0,-0.07202540680032617,0.0
3274,22,GRUNDTVIG Andreas,F,0,0,0,0,1,0,0,0,0,17,den,den-cze,2019,0,21.716666666666665,1.0,0.075,-0.04067504978374772,0.0,0.03432495021625228,0.0
3275,23,MADSEN David,F,0,0,0,0,0,0,0,0,0,17,den,den-cze,2019,0,18.4,1.0,0.0,-0.0344629738766366,0.0,-0.0344629738766366,0.0
3276,4,MORTENSEN Lasse,D,0,0,0,0,0,0,0,0,0,17,den,den-cze,2019,0,13.55,1.0,0.0,-0.0507579669596115,0.0,-0.0507579669596115,0.0
3277,6,ANDERSEN Victor,D,0,0,0,2,1,0,0,0,0,17,den,den-cze,2019,0,12.0,1.0,0.075,-0.04495170505648252,0.0,0.030048294943517476,0.0
3278,18,WITTENDORF Jakob,F,0,0,0,0,3,-1,0,0,0,17,den,den-cze,2019,0,15.966666666666667,1.0,0.22499999999999998,-0.14240537044729878,0.0,0.0825946295527012,0.0
3279,21,GREEN Gustav,F,0,0,0,0,0,-1,0,0,0,17,den,den-cze,2019,0,16.533333333333335,1.0,0.0,-0.1434667301500213,0.0,-0.1434667301500213,0.0
3280,24,MARCUSSEN Emil,F,0,0,0,0,0,0,0,0,0,17,den,den-cze,2019,0,6.216666666666667,1.0,0.0,-0.011643740268102765,0.0,-0.011643740268102765,0.0
3281,13,KJAER Oliver,F,0,0,0,0,0,0,0,0,0,17,den,den-cze,2019,0,10.083333333333334,1.0,0.0,-0.018885959416091613,0.0,-0.018885959416091613,0.0
3282,19,GATH Christoffer,F,0,0,0,0,0,0,0,0,0,17,den,den-cze,2019,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3283,20,BACH Lukas,F,0,0,0,0,0,-2,0,0,0,17,den,den-cze,2019,0,11.616666666666667,1.0,0.0,-0.24675787390581133,0.0,-0.24675787390581133,0.0
3284,25,SCHULZE Oscar,D,0,0,0,0,0,0,0,0,0,17,den,den-cze,2019,0,5.966666666666667,1.0,0.0,-0.022350986680862144,0.0,-0.022350986680862144,0.0
3285,29,CUBARS Victor,F,0,0,0,0,1,-2,0,0,0,17,den,den-cze,2019,0,8.05,1.0,0.075,-0.24007755107102852,0.0,-0.1650775510710285,0.0
3286,1,RORTH William,GK,0,0,0,0,0,0,0,0,0,17,den,den-cze,2019,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3287,30,SOEGAARD Mads,GK,0,0,0,0,0,0,33,3,30,17,den,den-cze,2019,0,58.31666666666667,1.0,0.0,0.0,0.75,0.75,0.0
3288,7,KVASNICKA David,D,0,1,1,0,1,0,0,0,0,17,cze,den-cze,2019,0,21.15,1.0,0.7,0.2574892890808593,0.0,0.9574892890808593,1.0
3289,10,GALVAS Jakub,D,0,0,0,2,2,0,0,0,0,17,cze,den-cze,2019,0,18.833333333333332,1.0,0.15,0.22928518255427183,0.0,0.3792851825542718,0.0
3290,12,KERN Jan,F,0,1,1,0,2,1,0,0,0,17,cze,den-cze,2019,0,14.4,1.0,0.775,0.2001559281977393,0.0,0.9751559281977393,1.0
3291,16,KAUT Martin,F,1,0,1,0,4,0,0,0,0,17,cze,den-cze,2019,0,18.483333333333334,1.0,1.05,0.112512065244552,0.0,1.162512065244552,1.5
3292,19,ZADINA Filip,F,0,1,1,0,3,0,0,0,0,17,cze,den-cze,2019,0,15.933333333333334,1.0,0.85,0.09698966129286898,0.0,0.946989661292869,1.0
3293,5,PEKAR Matej,F,0,0,0,4,0,0,0,0,0,17,cze,den-cze,2019,0,11.183333333333334,1.0,0.0,0.06807537942208691,0.0,0.06807537942208691,0.0
3294,9,GASPAR Michael,D,0,0,0,0,3,1,0,0,0,17,cze,den-cze,2019,0,11.516666666666667,1.0,0.22499999999999998,0.36520890366814324,0.0,0.5902089036681433,0.0
3295,18,NECAS Martin,F,1,1,2,0,3,0,0,0,0,17,cze,den-cze,2019,0,20.066666666666666,1.0,1.6,0.12215015920147934,0.0,1.7221501592014794,2.5
3296,22,MIKYSKA Dalimil,D,0,0,0,0,0,1,0,0,0,17,cze,den-cze,2019,0,17.383333333333333,1.0,0.0,0.43663225257000493,0.0,0.43663225257000493,0.0
3297,28,PLASEK Karel,F,0,0,0,0,1,0,0,0,0,17,cze,den-cze,2019,0,8.166666666666666,1.0,0.075,0.04971227409362531,0.0,0.12471227409362531,0.0
3298,11,KRAL Filip,D,1,0,1,0,1,1,0,0,0,17,cze,den-cze,2019,0,16.433333333333334,1.0,0.825,0.42506653982169207,0.0,1.2500665398216921,1.5
3299,23,BUKAC Daniel,D,0,1,1,0,3,1,0,0,0,17,cze,den-cze,2019,0,21.266666666666666,1.0,0.85,0.4839096397692485,0.0,1.3339096397692485,1.0
3300,25,POUR Jakub,F,0,0,0,0,0,0,0,0,0,17,cze,den-cze,2019,0,6.683333333333334,1.0,0.0,0.04068290186029337,0.0,0.04068290186029337,0.0
3301,26,HRABIK Krystof,F,0,1,1,2,3,1,0,0,0,17,cze,den-cze,2019,0,16.133333333333333,1.0,0.85,0.2107071047400598,0.0,1.0607071047400598,1.0
3302,29,KONDELIK Jachym,F,0,1,1,0,1,1,0,0,0,17,cze,den-cze,2019,0,15.933333333333334,1.0,0.7,0.209489661292869,0.0,0.9094896612928689,1.0
3303,13,HLADONIK Jan,F,0,0,0,0,2,0,0,0,0,17,cze,den-cze,2019,0,11.9,1.0,0.15,0.07243788510785404,0.0,0.22243788510785403,0.0
3304,14,JENIK Jan,F,0,0,0,2,1,0,0,0,0,17,cze,den-cze,2019,0,11.483333333333333,1.0,0.075,0.06990154459287314,0.0,0.14490154459287313,0.0
3305,15,LAUKO Jakub,F,1,0,1,2,2,1,0,0,0,17,cze,den-cze,2019,1,9.25,1.0,0.9,0.16880675943257561,0.0,1.0688067594325756,4.5
3306,17,MACHALA Ondrej,F,0,0,0,2,1,1,0,0,0,17,cze,den-cze,2019,0,11.45,1.0,0.075,0.18219863735167466,0.0,0.25719863735167464,0.0
3307,21,SALDA Radim,D,0,0,0,0,1,0,0,0,0,17,cze,den-cze,2019,0,8.016666666666667,1.0,0.075,0.0975983830164644,0.0,0.1725983830164644,0.0
3308,1,SKAREK Jakub,GK,0,0,0,0,0,0,0,0,0,17,cze,den-cze,2019,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3309,2,DOSTAL Lukas,GK,0,0,0,0,0,0,20,0,20,17,cze,den-cze,2019,0,60.0,1.0,0.0,0.0,2.0,2.0,0.0
3310,12,BRANNSTROM Erik,D,0,0,0,2,3,1,0,0,0,18,swe,swe-kaz,2019,0,22.3,1.0,0.22499999999999998,0.7589488175652315,0.0,0.9839488175652314,0.0
3311,16,WESTERLUND Filip,D,0,0,0,0,1,2,0,0,0,18,swe,swe-kaz,2019,0,21.783333333333335,1.0,0.075,0.9715778060969789,0.0,1.0465778060969788,0.0
3312,18,OLOFSSON Jacob,F,0,0,0,0,0,1,0,0,0,18,swe,swe-kaz,2019,0,19.9,1.0,0.0,0.3507417369853836,0.0,0.3507417369853836,0.0
3313,22,LUNDESTROM Isac,F,0,1,1,0,0,1,0,0,0,18,swe,swe-kaz,2019,0,19.033333333333335,1.0,0.625,0.3403660499474941,0.0,0.9653660499474941,1.0
3314,28,ZETTERLUND Fabian,F,0,0,0,0,5,1,0,0,0,18,swe,swe-kaz,2019,0,22.4,1.0,0.375,0.38067160344083373,0.0,0.7556716034408337,0.0
3315,3,BOQVIST Adam,D,0,0,0,0,5,1,0,0,0,18,swe,swe-kaz,2019,0,19.916666666666668,1.0,0.375,0.7018825388568397,0.0,1.0768825388568397,0.0
3316,8,SANDIN Rasmus,D,2,1,3,2,5,3,0,0,0,18,swe,swe-kaz,2019,1,25.083333333333332,1.0,2.5,1.2755926535393671,0.0,3.775592653539367,7.0
3317,10,BEMSTROM Emil,F,1,0,1,0,7,1,0,0,0,18,swe,swe-kaz,2019,0,16.35,1.0,1.275,0.30824132661864423,0.0,1.5832413266186443,1.5
3318,15,BACK Oskar,F,0,1,1,0,3,2,0,0,0,18,swe,swe-kaz,2019,0,16.05,1.0,0.85,0.4171497426439902,0.0,1.2671497426439902,1.0
